puzzle,solution
631500000000007000000006105103400706050000300000061050304070002000010070970003500,631589427245137689789246135123458796456792318897361254314875962562914873978623541
025060070340100200709005100000006080400800360690020415530900647802610093964030021,125368974346179258789245136213456789457891362698723415531982647872614593964537821
462179805135248670780050020210400708540801263698723401000587000076030002954612300,462179835135248679789356124213465798547891263698723451321587946876934512954612387
158000000034000089670348105312005000065200710800610452500004968083500200900000507,158962374234157689679348125312475896465289713897613452521734968783596241946821537
600957231123068509079000460200306897006080125790010306437591680052674913960830704,684957231123468579579123468215346897346789125798215346437591682852674913961832754
201006538000000070000359004120007006050092000009600040012000083004930702000205061,291476538345128679678359124123547896456892317789613245512764983864931752937285461
090637020230008079000049138123460807458791260000002000302504986705016002940803751,891637524234158679567249138123465897458791263679382415312574986785916342946823751
063187402020009608789206135015408760346092001097501243431000926658024310902613050,563187492124359678789246135215438769346792581897561243431875926658924317972613854
000000010004209008070000234003400000456007103700002056020040000600005000080020040,862534719134279568579168234213456897456897123798312456327641985641985372985723641
010542000000000000780000240000000698407000310690000000500860070861070020970020800,316542789245789136789136245123457698457698312698213457532861974861974523974325861
675090802020508400409020300014005090350080020008240003532406007040972635900850001,675394812123568479489127356214635798356789124798241563532416987841972635967853241
124306750350070049009040136213459607460781302807023415031860904648010023970034861,124396758356178249789245136213459687465781392897623415531862974648917523972534861
003051600024309000069208000000634000046897210700125346400000900000000000087000060,873451629124369578569278134215634897346897215798125346431786952652943781987512463
005007120006348579709025046003056897050289610608713050531800962072900430900032701,345697128126348579789125346213456897457289613698713254531874962872961435964532781
700851302120400000408030007210075690300098014006124705531940876642783900087510020,769851342123467589458239167214375698375698214896124735531942876642783951987516423
216950734305007080009300125100465897400289306600000402030672940060590203000830560,216958734345127689789346125123465897457289316698713452531672948864591273972834561
510960487340100209000000036023006798457009000608010345231590004875634001964021073,512963487346178259789245136123456798457389612698712345231597864875634921964821573
530600098100089567609157034203065789400700002098010056341806975875930001962071843,537642198124389567689157234213465789456798312798213456341826975875934621962571843
083000010104307089509108030000006798006089125098500064461853970830970051907020000,683295417124367589579148236215436798346789125798512364461853972832974651957621843
030008200004050000789126040213500809006801000007203154002610080570002406908000000,635478291124359678789126345213547869456891723897263154342615987571982436968734512
502630097100209058709105230213450009407000362608327510300064005065010943970000621,542638197136279458789145236213456789457891362698327514321964875865712943974583621
103086027000000600008250030002040790450700010080300045021804903860913402904600870,193486527245137689678259134312548796456792318789361245521874963867913452934625871
794100208023400509568239147210047890346800725800526014400002081651903402982014653,794165238123478569568239147215347896346891725879526314437652981651983472982714653
008000149000009608079000230210000000056800002097312450045700000700004023902500064,528673149134259678679148235213465897456897312897312456345726981761984523982531764
830607420205130000609048105023465807407891200968300500012784906586013742704526301,831657429245139678679248135123465897457891263968372514312784956586913742794526381
010203500004050609500467020023046807050789030700012450301000082060000715005001064,617293548234158679589467123123546897456789231798312456341675982862934715975821364
005603284100458079468279135014305708000097412780024350500040067047501903092700041,975613284123458679468279135214365798356897412789124356531942867647581923892736541
000036092100450608000070000200060000300701000700800010030000000042500900000683401,487136592123459678569278134214365789358791246796824315631942857842517963975683421
063900020124068079089107040205000708346780152897015403400092087600070934978600005,763954821124368579589127346215436798346789152897215463431592687652871934978643215
630510090105780206789236045213457689056198327097302051300075964000021003078643512,632514798145789236789236145213457689456198327897362451321875964564921873978643512
109000000004160509070000134002475090065891300007603415521008000700900803983546001,159384267234167589678259134312475698465891372897623415521738946746912853983546721
008042003120500409067109050200356090070090620009000005030000002000000500002010006,958642173123578469467139258214356897375891624689427315531764982796283541842915736
058006193000050600609000200310405000400000300097000056520000037783020560900570820,258746193134259678679138245312465789465897312897312456521684937783921564946573821
300020008045060079070300004020540890400090036096073000560034080032905600080610003,319427568245168379678359124123546897457891236896273415561734982732985641984612753
800010090000569478400070030004356009360891500590004301000042857000685010005100040,876413295123569478459278136214356789367891524598724361631942857742685913985137642
203750146145236089070140200010460897456090302798300004020684073060900451004571008,283759146145236789679148235312465897456897312798312564521684973867923451934571628
420007603106249078780056124213060709000108230698720400001082947860074350970501060,425817693136249578789356124213465789547198236698723415351682947862974351974531862
300950020100008670089007340013460000050709030700203400500072084007500200902800510,374956821125348679689127345213465798456789132798213456531672984847591263962834517
418693725200140689070258030100465007500789203097312406301004002002930548984526001,418693725235147689679258134123465897546789213897312456351874962762931548984526371
030090507125300600009058004003065700000800300000000000000604900700032050900500000,438296517125347689679158234213465798547819326896723145351684972764932851982571463
005360002103000608080007000014506009357001000806074000001002507078000400900000831,745368912123459678689127345214536789357891264896274153431682597578913426962745831
597210008003058600000379100214530090050801240789020051600740900040960010900180060,597216438123458679468379125214537896356891247789624351631745982845962713972183564
061823590234159678589460023103540789406090230097001050312605047640972305900314862,761823594234159678589467123123546789456798231897231456312685947648972315975314862
049020000023060079060400103000030090300890004090040350031706002680903705005084631,749321568123568479568479123214635897356897214897142356431756982682913745975284631
589070020123508009467000100004356807006007004798010305600700982045001000902083500,589174623123568479467239158214356897356897214798412365631745982845921736972683541
080070500100208000070000240300050806050000000090002054003760901040000002900820035,284976513135248679679135248312457896456389127798612354523764981841593762967821435
460521703023400508070368004010630870006890000090102306600204007742003000000010002,468521793123479568579368124214635879356897241897142356631254987742983615985716432
630578900105349000080126345213450860056890207897000054341080000578930416062710583,634578921125349678789126345213457869456891237897263154341685792578932416962714583
500049302230150070700000140123065000057091236690327400340582907862970014900604800,516749382234158679789236145123465798457891236698327451341582967862973514975614823
029000100100267080078009030003005008056001007000023410000000050765012000080504000,529348176134267589678159234213475698456891327897623415341786952765912843982534761
103072005200130089070400103010547098406289317708061054521790840804015972067824531,183972465245136789679458123312547698456289317798361254521793846834615972967824531
000470080000209000709300020312540008456198270897600005520004906070935002900860051,263471589145289367789356124312547698456198273897623415528714936671935842934862751
000090470000000000700040120010006800007280010000010000020807060800901032963000701,135692478246178359789345126312456897457289613698713245521837964874961532963524781
036981452104006789089247030013065090057098063698723014341500000070632000962814375,736981452124356789589247136213465897457198263698723514341579628875632941962814375
891254076204107500060389000120070608400890000789000015005000962040000053072000000,891254376234167589567389124123475698456891237789623415315748962648912753972536841
360208009020300600709150234010465800057891320690720410001680942002910063940000700,364278159125349678789156234213465897457891326698723415531687942872914563946532781
000600200120058609009237045014005800060701450700804310500980764046073021902100500,457619238123458679689237145214365897368791452795824316531982764846573921972146583
000983001020000689000000045000000708356090004897010006500042000600000803000031402,465983271123457689789126345214365798356798124897214536531842967642579813978631452
018603590234100678509070134000065709000807213897302406341080927602030040000020360,718643592234159678569278134123465789456897213897312456341586927672931845985724361
035400801146078350709130046010507008008360127697810400501780960063954012074000003,235496871146278359789135246312547698458369127697812435521783964863954712974621583
000004723034107000670239000100065807056790231780310456041026978092871304067000512,915684723234157689678239145123465897456798231789312456341526978592871364867943512
056807090123450078000126345200360789065798214897010506030040067000000923072680051,456837192123459678789126345214365789365798214897214536531942867648571923972683451
809761435104208679567349120013405896406092307008006254341507062672914003980623741,829761435134258679567349128213475896456892317798136254341587962672914583985623741
241700583350128479780305100103457698000289317007610045008932004032804951974061832,241796583356128479789345126123457698465289317897613245518932764632874951974561832
085602004120009608469070125014006700050800240890124356500040867001000592008205400,785612934123459678469378125214536789356897241897124356532941867641783592978265413
150406308204058679600030045300047090060091200897060050501700964706924510900610000,159476328234158679678239145312547896465891237897362451521783964786924513943615782
030000005005208679080456103000040060406001030807000001001605794508004000004700080,632179845145238679789456123213547968456891237897362451321685794578924316964713582
029100004034200080000340005203000897457890003800723051341080000700004508085600040,529178634134256789678349125213465897457891263896723451341582976762934518985617342
000650032234070560000000100120400090006800010098302006312006004040001385870043600,981654732234178569567239148123465897456897213798312456312586974649721385875943621
215007400340028070789340126123456008450200301000013245530694817801570034074831052,215967483346128579789345126123456798457289361698713245532694817861572934974831652
068000100120306789079008000000000000006000000007203465601040070005000004042007531,368794152124356789579128346213465897456879213897213465631542978785931624942687531
036812009124300678009467123013546807457198236608073415341785062062901750905004081,736812549124359678589467123213546897457198236698273415341785962862931754975624381
690328051120457609508169200215634897047091526860075140431086972702913408986700305,694328751123457689578169234215634897347891526869275143431586972752913468986742315
068540709134270500579068104312056897400090210097123406020734000703915042040682370,268541739134279568579368124312456897456897213897123456621734985783915642945682371
020397080130248009789106034013065098407809306896720045341002967562900813070601052,624397581135248679789156234213465798457819326896723145341582967562974813978631452
001028360004006709678300000103460897450897213009003456305670948860934571947581632,591728364234156789678349125123465897456897213789213456315672948862934571947581632
700004300204109008009237146123075600456008217890612435312786954075901800908523001,761854392234169578589237146123475689456398217897612435312786954675941823948523761
634280519020009078780050230013465097057891306000703005341578962060904783900632450,634287519125349678789156234213465897457891326896723145341578962562914783978632451
000075080256180307789306020312450890465801073897600450020000960078910030900560012,134275689256189347789346125312457896465891273897623451521734968678912534943568712
009000000100300460608009100200040000500000237807600504351760080002005000084100600,439216758125378469678459123213547896546891237897623514351764982762985341984132675
083451267124000509500289034215034700348092615679508040431820906750940821890076453,983451267124367589567289134215634798348792615679518342431825976756943821892176453
450782906020049578789156200214530609360298107897401305530670892648003751972015403,453782916126349578789156234214537689365298147897461325531674892648923751972815463
490073820123008000678250100210385697056791248709604315031047000042900750960532401,495173826123468579678259134214385697356791248789624315531847962842916753967532481
385960704000007009009040205210000806006080170090010052001020008800590001002831000,385962714124357689679148235213475896456289173798613452531724968847596321962831547
001000782234108009508060004123080600400090328709000400310007950845006000060000000,691354782234178569578269134123485697456791328789623415312847956845916273967532841
500009008000000000700350124003005890050891063000723000340680052060002001002500380,514279638236148579789356124123465897457891263698723415341687952865932741972514386
609483205003500009050100060000356708005090020097200036536040070782930600941670853,679483215123567489458129367214356798365798124897214536536841972782935641941672853
084007000205149000609008020300075809006800307708613450021900000003720501060581200,184267935235149678679358124312475869456892317798613452521934786843726591967581243
375060281120358679689107040213405806406289100708603402000042008802596713967831024,375964281124358679689127345213475896456289137798613452531742968842596713967831524
820039705135260489679458123203046890457891200908072010300620978592783001780914350,824139765135267489679458123213546897457891236968372514341625978592783641786914352
906802100023456709078009000014365097365708402080204360531607908642003570890520634,956872143123456789478139256214365897365798412789214365531647928642983571897521634
400050003135069408009347105003070689046198230790603010300082706874516390962704801,427851963135269478689347125213475689546198237798623514351982746874516392962734851
452100097100079450000000120000547009048001002097302010321764000860920701975013246,452138697136279458789456123213547869548691372697382514321764985864925731975813246
063084017124070008789050204210037600040590102097012305431000896058941020970863450,563284917124379568789156234215437689346598172897612345431725896658941723972863451
006900000120000070000207000210450000407100060098000400730000000042031900965800300,376915842124368579589247136213456798457189263698723415731592684842631957965874321
684000920020000000509000300210300780000800152008050403001000697800914035902603000,684735921123469578579128346215346789346897152798251463431582697867914235952673814
000200000234008009078469023312040790006800201090310000620035070743681952985724316,169253487234178569578469123312546798456897231897312645621935874743681952985724316
942800061035046089670150004003065807006098100789310056301600905500020300097501602,942873561135246789678159234213465897456798123789312456321684975564927318897531642
658700390100059078009308020214500709300800200897100006500940867000003002006200013,658712394123459678479368125214536789365897241897124536532941867741683952986275413
159004067004000509070250104310470698400091370007023005020730046700000800900046700,159384267234167589678259134312475698465891372897623415521738946746912853983546721
109850760045167209670239040203470090456008007000026400501682000004091802080043510,129854763345167289678239145213475698456918327897326451531682974764591832982743516
700009206200060400000007135003006090000800360006000500341605020008903040002014850,714539286235168479689247135123456798457891362896372514341685927578923641962714853
260843590134259608080067034310470009456398027708012345621784953845930702903521480,267843591134259678589167234312475869456398127798612345621784953845936712973521486
006321975000570468570068120214605789307892004600007002401056090702083041985714230,846321975123579468579468123214635789357892614698147352431256897762983541985714236
000590138135208679089136200203059786450781092090002450321070004560910827970024513,642597138135248679789136245213459786456781392897362451321875964564913827978624513
408103200003007009060200000014370000300090470089000015605000040000040020040000000,498163257123457689567289134214375896356891472789624315635712948871946523942538761
794803652020456789568200004215347000000098275870502340401685927687004513952700400,794813652123456789568279134215347896346198275879562341431685927687924513952731468
050320140123009070009178235014530800300001052895000317501780904642915783900643501,758326149123459678469178235214537896376891452895264317531782964642915783987643521
079010042100050609060249007200465700400091060896723415630582974002036801080174326,379618542124357689568249137213465798457891263896723415631582974742936851985174326
600008040234000500570200106123456000400000003000070005000080004740003000900004300,691538742234167589578249136123456897457891263869372415312685974745913628986724351
916000483030160079070040120100000008050600310607003205301090050060020000890034000,916257483234168579578349126123475698459682317687913245341796852765821934892534761
500008026000100700000009145020465890406890013780012004300000008005000671067081400,591748326234156789678239145123465897456897213789312564312674958845923671967581432
010400803045108200070000105023006700000097010709000050201600000004703001067001030,912465873345178269678239145123546798456897312789312456231654987594783621867921534
410065098256089347789030056020356780365897412090412563531020900602901835978500621,413765298256189347789234156124356789365897412897412563531628974642971835978543621
047820351020400789580107246210365807056700124798200563431602905865001432902540610,647829351123456789589137246214365897356798124798214563431682975865971432972543618
000298001025007089700000200210000897450000006008720100001000900004002503002531468,346298751125347689789156234213465897457819326698723145531684972864972513972531468
010308060236147509000250034023460097407809320698723405040072900805904270070580000,514398762236147589789256134123465897457819326698723415341672958865934271972581643
560924107120067089470138056000350708350009014890000320001005040700000000980000571,568924137123567489479138256214356798357289614896471325631795842745812963982643571
420830706130079458789456123203547689507698231608123507351080004062914075974065800,425831796136279458789456123213547689547698231698123547351782964862914375974365812
200068439340129078789045120123400800457890060690217040501602084864900702972584013,215768439346129578789345126123456897457893261698217345531672984864931752972584613
249531806130008209000200030010456708406897002897103064521064987760982401984715003,249531876135678249678249135312456798456897312897123564521364987763982451984715623
002030907100709000080240006010000708000108000608027401320564009004070000975003600,542631987136789245789245136213456798457198362698327451321564879864972513975813624
098513020103067589450289136014056798360798204089124065036841970840970653072635840,698513427123467589457289136214356798365798214789124365536841972841972653972635841
000034029020089460489260105204050708360790200798002306036001902801025603002670501,657134829123589467489267135214356798365798214798412356536841972871925643942673581
379480216000360589560100347013506700400798123090203465631802974780034601000601800,379485216124367589568129347213546798456798123897213465631852974782934651945671832
670531084130080500589007020210645798056798231790120050300850679845976002967312805,672531984134289567589467123213645798456798231798123456321854679845976312967312845
500210704120400060408560000014300890307890040609020300700042958040030600065007400,596213784123478569478569123214356897357891246689724315731642958842935671965187432
000789030135246789709105246200007090406008020007012304000800075560973000000000063,624789531135246789789135246213457698456398127897612354342861975568973412971524863
120807003305000709670050120200405000400090200000010450530070900000084300084030072,129847563345126789678359124213465897456798231897213456531672948762984315984531672
048561397035279008600048120002450709406807213897100506503680000001900050980700630,248561397135279468679348125312456789456897213897123546523684971761932854984715632
020049170140278060089106205214307890356891400890402013401703952000920630932005084,623549178145278369789136245214357896356891427897462513461783952578924631932615784
704816352103407689560230040215340790346790500879500410432085971080070005007020864,794816352123457689568239147215348796346791528879562413432685971681974235957123864
700030510120400000400009206210300000375200001006000005030600908600903000000041000,769832514123456789458179236214365897375298461896714325531627948647983152982541673
410000200000000468709046000120005000000800320698000010000000070004012603902037040,416358297235179468789246135123465789547891326698723514351684972874912653962537841
007309000120407509459028060214536008075002416008714205530601070001000623940273001,867359142123467589459128367214536798375892416698714235532681974781945623946273851
003240890240689130089030240004056080056090400000010060432500078008004000901020600,713245896245689137689137245124356789356798412897412563432561978568974321971823654
800359600035160480679048135123005096006890203000000014341000900007902300082530701,814359627235167489679248135123475896456891273798623514341786952567912348982534761
983000246020068579067240138215400897348190620679502314400871952702650481851904763,983715246124368579567249138215436897348197625679582314436871952792653481851924763
009702036123450009678100040200065097050807012097010563402601908765900000001503074,549782136123456789678139245214365897356897412897214563432671958765948321981523674
005000000300000070000040006200056080057001260090030410531000092800012300072500600,125678934346129578789345126213456789457891263698237415531764892864912357972583641
805124067104079300679308124013005789406897013708213546000702605560901830902536471,835124967124679358679358124213465789456897213798213546341782695567941832982536471
080004105130009008009000034000480700000091300008000450020000903001007006963042000,286374195134259678579168234312485769457691382698723451725816943841937526963542817
096107082004000070000209000013400008009600300087900205701090004000021003000800051,396157482124368579578249136213475698459682317687913245731596824845721963962834751
060000000120070000078060123210600700000007001080000306532010680040000900000050400,965321874123478569478569123214635798356897241789142356532914687647283915891756432
089640713134208509560130048302406890456807000008312406620083074070960321940721685,289645713134278569567139248312456897456897132798312456621583974875964321943721685
070005030004000000000008107010006700000807200007023056620704890780001300000500071,278615934134279568569348127312456789456897213897123456621734895785961342943582671
480063090135040070679050234000005009500000020090300140301084006850030010967000080,482763591135249678679158234213475869546891327798326145321984756854637912967512483
485971632020006780070208105210365890350789004008120350531640978007593421040800563,485971632123456789679238145214365897356789214798124356531642978867593421942817563
100543820200089567080260000302050798050098216690712345705634981041920003903801450,176543829234189567589267134312456798457398216698712345725634981841925673963871452
070169352023457080569008147215046098047090265090572403430780920050024801082003504,874169352123457689569238147215346798347891265698572413431785926756924831982613574
086123400003057600050680020210365708365798210790214365531842076649071832872936541,986123457123457689457689123214365798365798214798214365531842976649571832872936541
300090000024067080000050003200006090050089230708003000500020070800970350007000800,385192467124367589679458123213546798456789231798213645531824976862971354947635812
801000945205030670000058023023506089457001206000203450310765894004900307796384512,831627945245139678679458123123546789457891236968273451312765894584912367796384512
500000000104070508000150034003500000450000000000300450340720096062930040000060000,526483971134279568789156234213547689457698123698312457341725896862931745975864312
000000050005040000678105009210000000400000020009010065020501980001004000894723000,942678351135249678678135249213456897456897123789312465327561984561984732894723516
769015840123400070000200136214006700375000204896720310031642987600000421040107650,769315842123468579458279136214536798375891264896724315531642987687953421942187653
108004300200006780600030100010060097065700200007000406501000008783001004000020501,158974362234156789679238145312465897465789213897312456521643978783591624946827531
137920486240068300089340025312456098456089203098210060521694007800071040900002651,137925486245168379689347125312456798456789213798213564521694837863571942974832651
000002794030000008509000003003605800006000030098010450312086045805000000000351080,681532794234179568579468123123645879456897231798213456312786945865924317947351682
806003200020007000500068104204370800307000002008004305000500700000001923002036040,846913257123457689579268134214375896357689412698124375431592768765841923982736541
056070900124000070000000005200400000065090000000010050031042007602900000900531200,356874921124359678789126345213465789465798132897213456531642897642987513978531264
893020000104350000000180234010436798040708002780215040030860950000901023002500000,893624175124357689567189234215436798346798512789215346431862957658971423972543861
050037019103489500789150030010300000000092140500010006000008970802070653005000401,456237819123489567789156234214365798367892145598714326631548972842971653975623481
958634010020508009467109358214050890300896124689240503536082041742013685891465730,958634217123578469467129358214357896375896124689241573536782941742913685891465732
080260051123570060456109208004356097360890100897412536571643980632981745040025010,789264351123578469456139278214356897365897124897412536571643982632981745948725613
520410608004678200070000134013506800456090012090100400341700980060901543080000000,529413678134678259678259134213546897456897312897132465341725986762981543985364721
000640080346189200080000000200450700000098010090000460520070609000921004000000800,152647983346189257789235146213456798465798312897312465521874639638921574974563821
936140527124007689070209004213075006459601203007000005040502008702800051095010342,936148527124357689578269134213475896459681273687923415341592768762834951895716342
007685912005340608609107300213000789456090120090013000500804297862901534070532861,347685912125349678689127345213456789456798123798213456531864297862971534974532861
407250009103400570069308024200536097050000000798004356030740080840900063005003012,487251639123469578569378124214536897356897241798124356631742985842915763975683412
379584012024367589508009340010456098456798120897013456631800070740935801905671034,379584612124367589568129347213456798456798123897213456631842975742935861985671234
140268095256070340089005120312056879467891253598703401620530000075910630930687502,143268795256179348789345126312456879467891253598723461621534987875912634934687512
273015009040009230680200105310546090456790312798123456520864003000970060960051824,273415689145689237689237145312546798456798312798123456521864973834972561967351824
987104205120507489456089137014356008008701504079400016031805902090612843800973051,987134265123567489456289137214356798368791524579428316631845972795612843842973651
400632001003478560600059034214005000360097140897210306501906087006581903902003000,459632871123478569678159234214365798365897142897214356531926487746581923982743615
416070009000009600000200145123007800548091027697002000351004982064005000000803064,416578239235149678789236145123457896548691327697382451351764982864925713972813564
700600850000230609080407120210005090356709240097124360030572980500016002000003000,723691854145238679689457123214365798356789241897124365431572986578916432962843517
506802430204007609089000025100460708050209010000703204001000960802900001070621800,516892437234157689789346125123465798457289316698713254341578962862934571975621843
160807403230156080780204056012465097450009030897302564500603908608901345943570612,165897423234156789789234156312465897456789231897312564521643978678921345943578612
100302079230070060070000103302546000406890201798003605521030086000000000047000302,185362479234179568679458123312546897456897231798213645521734986863921754947685312
020341578104070269508260134213450890407890016689037400301784952700015683895620040,926341578134578269578269134213456897457892316689137425361784952742915683895623741
310900700006100389709356024123460097507290003098010200031009008875000932960832570,312984756456127389789356124123465897547298613698713245231579468875641932964832571
080000007120000680070000000200500008057091206806724000501602900702040010908103000,685319427123457689479268135214536798357891246896724351531682974762945813948173562
030090025125348679679005340213456090050009213798213056347561080581932760902074500,834697125125348679679125348213456897456789213798213456347561982581932764962874531
000685003045007600600049020200450007400008001080200450521904378830000060907832504,192685743345127689678349125213456897456798231789213456521964378834571962967832514
160043902234109068009008134312000089400097213097010056621730895043985621005021307,168543972234179568579268134312456789456897213897312456621734895743985621985621347
000900000100200009609105008002057090400080000807010000021060000003890540980500000,238976415145238679679145238312457896456389127897612354521764983763891542984523761
610008050234059000000060124000540007058090236706283015301675002060010703970034001,617428359234159678589367124123546897458791236796283415341675982865912743972834561
074386210120459678089127305015630090046708052008000436437502901852941763001073504,574386219123459678689127345215634897346798152798215436437562981852941763961873524
806004900020000400079008200004000000300097020090410050507641002000983001080725003,856234917123579468479168235214356789365897124798412356537641892642983571981725643
305297684006130509700006100103009708457600092098370400561003907004910036032004801,315297684246138579789456123123549768457681392698372415561823947874915236932764851
208560173134070509567039248000450897056897012700000056601743905875901034043080021,298564173134278569567139248312456897456897312789312456621743985875921634943685721
023000009046089050709356004014007698307698040090400573401705086000901700905803002,523174869146289357789356124214537698357698241698412573431725986862941735975863412
001003000034107080008000000100070896450090000809610040010004908040901003987530012,791863524234157689568249137123475896456398271879612345315724968642981753987536412
107020000000109378689340025300400009006790003000010004020034800800070450004080601,137825946245169378689347125312456789456798213798213564521634897863971452974582631
040290000125360479009147230203056890408719320706003510501674982060902001000501003,347295168125368479689147235213456897458719326796823514531674982864932751972581643
184265000200079408600300005002006090400091036890000000020607000048900050060000780,184265379235179468679348125312456897457891236896723514521687943748932651963514782
735209600120368579689157230013475896456891327807620005040786952002900708978512003,735249681124368579689157234213475896456891327897623145341786952562934718978512463
012965700345020600670308105020000097056009201008213050031574068504001072987632010,812965743345127689679348125123456897456789231798213456231574968564891372987632514
825914076134267009679050024213400008050189000790623400341706052507830901982501760,825914376134267589679358124213475698456189237798623415341796852567832941982541763
002080600045267080070359020203000008450708200780120060000075906560932000897010532,932481657145267389678359124213546798456798213789123465321875946564932871897614532
357962000120000079009000235203075000005280307790010402500000068046001723972030001,357962184124358679689147235213475896465289317798613452531724968846591723972836541
852000160100007509600108234203075090400800302790020410020000000000010820906032000,852349167134267589679158234213475698465891372798623415321784956547916823986532741
829415030034260089060389024003006708456098213798123456341072965005931842982654071,829415637134267589567389124213546798456798213798123456341872965675931842982654371
700060058234108679568479000120546000450097230800312046010784965040000782987605014,791263458234158679568479123123546897456897231879312546312784965645931782987625314
000000200000000000079000460200356090350089100600010325431500600700830004900000000,846975231123468579579123468214356897357289146698714325431597682762831954985642713
600180200123057000400009130014300800356091420089000350030000000040900002900518743,695183274123457689478269135214375896356891427789624351531742968847936512962518743
010600000000100008000470100103046009456897001008203506340700062080004007902001804,817632495234159678569478123123546789456897231798213546341785962685924317972361854
954073002120460579678009134215306008346897200709512346431625000560981023892734051,954173862123468579678259134215346798346897215789512346431625987567981423892734651
052087000000200000000100006013000807005000103000300004000500608500800012070620340,652987431134256789789134256213465897465798123897312564321549678546873912978621345
602157384034068500500349020213475698456890207789623405305784060041936752900512800,692157384134268579578349126213475698456891237789623415325784961841936752967512843
060004021024356700570020000205437000000008100089000030001000900650043000002705403,963874521124356789578129346215437698346298157789561234431682975657943812892715463
640001832023008079570039106210075698050802017897146203430627985065004320080003760,649751832123468579578239146214375698356892417897146253431627985765984321982513764
107054209230169508509200000312000000406091080798620415021800053845036720000502846,187354269234169578569278134312485697456791382798623415621847953845936721973512846
060053280120068509070100000210070690050801400897206135631902750080514063005637802,469753281123468579578129346214375698356891427897246135631982754782514963945637812
500000831004058000609137040010460708057801026096072154020500060040926013900703400,572649831134258679689137245213465798457891326896372154321584967748926513965713482
521600943046129578000345106132406789457891302600207410213000890875912034064783251,521678943346129578789345126132456789457891362698237415213564897875912634964783251
012070300000109008000000020123400600548601030007200004000004903030000700000000040,412578396356129478789346125123457689548691237697283514271864953834915762965732841
700000009103400670080367125204000000300798204807104036000042061001870050072615080,756281349123459678489367125214536897365798214897124536538942761641873952972615483
080002007204100089679000000302500700000709030008200045020000900807001050000670802,185392467234167589679458123312546798456789231798213645521834976867921354943675812
053974812020358079000100340205400968346280150890061034431792580562040000070615000,653974812124358679789126345215437968346289157897561234431792586562843791978615423
650904723204057609789230140103465800405098031890002456302649008506073910978521360,651984723234157689789236145123465897465798231897312456312649578546873912978521364
852030470000257689600048230213465008067091300008072040321504967705916820980700014,852639471134257689679148235213465798467891352598372146321584967745916823986723514
654103000020070008789050134015307609046500270897610300431000800568000002970861050,654183927123479568789256134215347689346598271897612345431725896568934712972861453
008000706200670108009100030000005009405807010800312065521740080700983020900001000,158234796234679158679158234312465879465897312897312465521746983746983521983521647
841635002235009408079248135120456879406890013798012500312504087567981324980023600,841635792235179468679248135123456879456897213798312546312564987567981324984723651
005001000000068570000000000200000008400890200009102050000005002002980310097003640,935721864124368579678459123213546798456897231789132456341675982562984317897213645
846075931020069578079138046204300780300091062608724153001580000762940005980607320,846275931123469578579138246214356789357891462698724153431582697762943815985617324
000000100100007009089000237003050008456000010008000450032801004800974500970000000,327689145145237689689145237213456798456798312798312456532861974861974523974523861
569007000003050070008069035210000000007091020000270050001705080002010000000602017,569327841123458679478169235214536798357891426896274153631745982782913564945682317
576001480123489067409507123214300708357198206608004300701803052832915600945600831,576231489123489567489567123214356798357198246698724315761843952832915674945672831
409306080023000609068109000210537806300000007090064301600705900700913000080042013,479326185123458679568179234214537896356891427897264351631785942742913568985642713
005020647100407589400080000010356798306700014709000350530600070001970030972835000,895123647123467589467589123214356798356798214789214356538641972641972835972835461
005003071100470008600158230204060780350897002798204356531906027840731695960080400,485623971123479568679158234214365789356897142798214356531946827842731695967582413
384005900120070460000148230213450700457801320006703154531980602048000593962007840,384265917125379468679148235213456789457891326896723154531984672748612593962537841
082060950100000678079008230013005069506800000000000045320580090864900012050012003,482763951135249678679158234213475869546891327798326145321584796864937512957612483
040073500005168400678459023103006890406090200700310645310784950504000782807600314,941273568235168479678459123123546897456897231789312645312784956564931782897625314
284309706135260489000450123310046097457890362806703014020634978763985241940102635,284319756135267489679458123312546897457891362896723514521634978763985241948172635
012600009350089120080004350023000897000200603000017040031040070064900000000802060,412653789356789124789124356123465897547298613698317245231546978864971532975832461
174203605235060478089457120302546009406090231700300546521004960867921354043675812,174283695235169478689457123312546789456798231798312546521834967867921354943675812
920001806045200079600050020200506090050097000789024500002605087007900012001700005,923471856145268379678359124214536798356897241789124563432615987567983412891742635
500238604204000500600050023003546000008700200700082015040820000862974051070610800,517238694234169578689457123123546789458791236796382415341825967862974351975613842
130002604240008500000006023002500896007609030008013400021090008000001040904060300,135972684246138579789456123312547896457689231698213457521394768863721945974865312
000000001000400009000000007010300896005000400790624103501742060600908700009000024,987263541123457689456189237214375896365891472798624153531742968642938715879516324
907806123103579060468120579014000800075098204609000050030780040741930605092005701,957846123123579468468123579214357896375698214689214357536781942741932685892465731
080613045023000089056080130214365798365798012890104356531872964608940003902036870,789613245123457689456289137214365798365798412897124356531872964678941523942536871
180060520230100679500000000010000890400791000796302415020873950800000702000000381,189467523234158679567239148312546897458791236796382415621873954843915762975624381
702640000100200069568000207000400090000801302809006000325000980040002050907500604,792645138134278569568139247213457896456891372879326415325764981641982753987513624
631000005005100600089056123000040067406700008890263401012670090568910002970082510,631829745245137689789456123123548967456791238897263451312675894568914372974382516
