puzzle,solution
039605207200108060678230105002456798407891603896327451501704906083060510000013002,139645287245178369678239145312456798457891623896327451521784936783962514964513872
800000040134009008000040235010460089450897000708300056042601007500003814080004360,825736941134259678679148235213465789456897123798312456342681597567923814981574362
010030000000100200670259030003500090050801000006070000560004903702900040084003000,219437568345168279678259134123546897457891326896372415561724983732985641984613752
893001246124360079560009138205436897308190005670002314431675000086903450900814063,893751246124368579567249138215436897348197625679582314431675982786923451952814763
900010005005000609070450003210305700057091046809700001000580067000076804000043012,923618475145237689678459123214365798357891246869724351431582967592176834786943512
014063025235140070609257134023475860056308217007612453341580092578920306902734080,714863925235149678689257134123475869456398217897612453341586792578921346962734581
100790006006138579089050100302047690457689001000213007520800060870005010961324785,135792846246138579789456123312547698457689231698213457523871964874965312961324785
080164053134050680000389100003400000000800030008623010300000008070008002009032501,982164753134257689567389124213475896456891237798623415321546978675918342849732561
006702310123068470050130268204306897360090104798014530039071682602083000871025943,986742315123568479457139268214356897365897124798214536539471682642983751871625943
267000000034068579080047206310456700400701002000302045020070000800915007970600000,267539814134268579589147236312456798458791362796382145621874953843915627975623481
060973000130206080000040036012060090400789023890000064000004000000891600000020301,268973415134256789579148236312465897456789123897312564621534978743891652985627341
400000039136009007080045120213007608047090210698023574321874965060000742070562081,452716839136289457789345126213457698547698213698123574321874965865931742974562381
190087264030150089678040030302460807407091320869003401521630970786912543943078612,195387264234156789678249135312465897457891326869723451521634978786912543943578612
270000090145000078680347020310000000407091000090000400500900800700600902060100043,273518694145269378689347125312456789457891236896723451521934867734685912968172543
009680301000050670608000000210360000365090100800004506531002060706000000002046703,459687321123459678678123459214365897365798142897214536531872964746931285982546713
010002008004000070009407000023040807406780001098003040040605000000001004000824310,517932468234168579689457123123546897456789231798213645341675982862391754975824316
070000800000350679009200005010475000000890027098620450030004090800932500900510080,375169842124358679689247135213475968456891327798623451531784296867932514942516783
003601090040009007700300006300000009000708210097120500504860001001032800900000002,253671498146289357789345126312456789465798213897123564524867931671932845938514672
008506309134200068060348127312057006456090073890623410621035904743082050985164732,278516349134279568569348127312457896456891273897623415621735984743982651985164732
000002500205030000680007100000000090050270300008000245500004836004613000060000400,137982564245136789689457123312548697456279318798361245521794836874613952963825471
902401306134207580078359120013540798065708213709120400026804957590632040001000632,952481376134267589678359124213546798465798213789123465326814957597632841841975632
000408010100060089400120007014000000375891200800074030501080074000000003002000651,769438512123567489458129367214356798375891246896274135531682974647915823982743651
802507010000009000600000005003000080400090002900300054320084500000000041704905003,842537916135269478679148235213456789457891362968372154321684597596723841784915623
600807210124309578500024069200475096000298030897603000040700950005030001960540080,639857214124369578578124369213475896456298137897613425341786952785932641962541783
810923450034057089570400123120546798407280016608301200340095872765812934980730500,816923457234157689579468123123546798457289316698371245341695872765812934982734561
000867150105000678600120340010056807400798203000013060040572000502081730807000501,934867152125349678678125349213456897456798213789213465341572986562981734897634521
050090403103400009009000100000030098070009004000010307530001000600900031080063502,758192463123456789469378125214537698375689214896214357532841976647925831981763542
000204190120079000079108030010050000307800024098420000500700000780043500902010870,865234197123579468479168235214356789357891624698427351531782946786943512942615873
000019620003507489409000100010350090058091240706804310631940002840672000972183504,587419623123567489469238157214356798358791246796824315631945872845672931972183564
104602005000100080000050000310000090456000010700210450500000060047006000903001802,194682375235147689678359124312465798456798213789213456521834967847926531963571842
600045807104078569078060004005406708046000100789512346030050902800024673900783001,693245817124378569578169234215436798346897125789512346437651982851924673962783451
600890500045020689000306000032405798000709203097010050200640975568001342070000801,621894537345127689789356124132465798456789213897213456213648975568971342974532861
006907003234050600700230005100060008400009000600702350340091500060000030000023060,516947823234158679789236145123465798457389216698712354342691587861574932975823461
978163452120400689050200130214005090365091204789620315030702968607018523890000741,978163452123457689456289137214375896365891274789624315531742968647918523892536741
425018637106247009789356124213005700507189260608723405351694002872031040964872300,425918637136247589789356124213465798547189263698723415351694872872531946964872351
000390071023057689709000305215604098346789152890205430000561020060070004001002503,654398271123457689789126345215634798346789152897215436438561927562973814971842563
004089500000040700080050200013460000000090006890700040500000978000038002068000410,374289561125346789689157234213465897457891326896723145532614978741938652968572413
085000460034167009009008020312040000006080000098200045020304006040605002007002350,185923467234167589679458123312546798456789231798231645521394876843675912967812354
600020000120060579080000240010300800047001020806200134000052960760080050002004780,674529318123468579589137246215346897347891625896275134438752961761983452952614783
008000240020008609060249138213400090000080306700923400041076980672004500095132760,938617245124358679567249138213465897459781326786923451341576982672894513895132764
571090000200107689000034000023400798056789200798300006310006070860000324947000000,571698432234157689689234157123465798456789213798312546312846975865971324947523861
050041090104009007609007000000065009000790010790120460030070006000000070970500800,357241698124689357689357124213465789465798213798123465531872946842936571976514832
080043005030000000500200000200050870406090000700000000301685047060000020900701083,682143795134579268579268134213456879456897312798312456321685947867934521945721683
204007000306008070789006023020509080065081092000260500032810067600002005000035041,214397658356128479789456123123549786465781392897263514532814967641972835978635241
400000000120400500509128340210036009350800260090240030700650891005900620961782003,486375912123469578579128346214536789357891264698247135732654891845913627961782453
080209000120367089079158034210436007347890000806572140000625078000080060908010352,583249716124367589679158234215436897347891625896572143431625978752983461968714352
075304020023569478069270135200005807056097214798042350531086902000051080087023561,875314629123569478469278135214635897356897214798142356531786942642951783987423561
001070050006000300000000104130465098047280600608700000003040987810000000900000001,321974856456128379789356124132465798547289613698713245263541987814697532975832461
080070040230168009000349108020456007458091263609020005000087004745902001806500732,981275346234168579567349128123456897458791263679823415312687954745932681896514732
208007903000009000000230105020006009457800020890002400531624897002000500984700000,218547963345169278679238145123456789457891326896372451531624897762983514984715632
000071900100409008509008000214500709357802016090107235000600090060900000000014360,846271953123459678579368124214536789357892416698147235431625897762983541985714362
021860045300120608070340129000456000050000013789013006203070004090682031817934562,921867345345129678678345129132456897456798213789213456263571984594682731817934562
500874169140239578789106234014305897350000612098012345431027086062041753970680401,523874169146239578789156234214365897357498612698712345431527986862941753975683421
000701426004356080000209000010000008040090050080060000001800960860004500007003840,593781426124356789678249135215437698346198257789562314431875962862914573957623841
090516000120078469078040035204605098350090210789004056037000902841900603002083041,493516827125378469678249135214635798356897214789124356537461982841952673962783541
156803040230057009009006030300060798065789010097010050021030070040000520070024861,156893247234157689789246135312465798465789312897312456521638974648971523973524861
523176408106280007789305020200537600350098010600410073401823065035061740062000800,523176498146289357789345126214537689357698214698412573471823965835961742962754831
481200309230169408679040120120406090040000200896003514314687002752014683908532700,481275369235169478679348125123456897547891236896723514314687952752914683968532741
640002807000008009078469003214050708300000000090010006031085970760901380080720001,649132857123578469578469123214356798356897214897214536431685972762941385985723641
402031850135000079680457023200006790540780001098123564001070085850092607967805002,472931856135268479689457123213546798546789231798123564321674985854392617967815342
013500720005060309670038000120056800306000014790412500000605000080041032000873051,813594726245167389679238145124356897356789214798412563431625978587941632962873451
600000250020307000089256004000039000006780492090400005401820000000000840068004000,643918257125347689789256134214539768356781492897462315431825976572693841968174523
709083600023456700008200030210365007070001006000724351500042078007908012900010460,759183624123456789468279135214365897375891246896724351531642978647938512982517463
070903801030060509000100206300005000057089020098002050720000000840700000000000010,276953841134268579589147236312475698457689123698312457721536984845791362963824715
006187549000009008780050100010000700457000080698000415021860007803000200960723000,236187549145239678789456123312548796457691382698372415521864937873915264964723851
492053807005678249070200105210460790546897010780000050301506904807030621060021583,492153867135678249678249135213465798546897312789312456321586974857934621964721583
000706403045028600079000128000050800056080000790013045007800000062974030934500080,281796453345128679679345128123457896456289317798613245517832964862974531934561782
008761400040200078009008120302500780456897230090020540021304907063912854980675012,238761495145239678679458123312546789456897231897123546521384967763912854984675312
700032000200000040680140000023000080450090300890200050000005001061924070078301500,714532968235689147689147235123456789456798312897213456342875691561924873978361524
908534060230007009007200004123056090000000210000002406040625978000000045005940600,918534762234167589567289134123456897456798213789312456341625978692871345875943621
420098036005246009609037245200009078506781092798002451001800900002970000974600800,427598136135246789689137245213459678546781392798362451351824967862973514974615823
732006815145208079009107034203549068456701392097360450320800946060920107970004523,732496815145238679689157234213549768456781392897362451321875946564923187978614523
025193087106070459780456120213547096540089201698312004351024968860901705900065310,425193687136278459789456123213547896547689231698312574351724968862931745974865312
089060420003400000000209105214075006306890070008020000005710940800006013900508002,589163427123457689467289135214375896356891274798624351635712948872946513941538762
000000500000006009408200000200007608370000241090024350000800970637940000902000065,769381524123456789458279136214537698375698241896124357541862973637945812982713465
370608491124309670600107035010405789057801326896273050531080962760912543040536017,375628491124359678689147235213465789457891326896273154531784962768912543942536817
089025413020400009406139208004356807305097120890010050508701942640980035000543681,789625413123478569456139278214356897365897124897214356538761942641982735972543681
600000128123060079400027306210635807307891264896274500031000042742913080000402001,675349128123568479489127356214635897357891264896274513531786942742913685968452731
630008001100360508509027346203006780000091003796000150000002065862910007905004810,637458291124369578589127346213546789458791623796283154341872965862915437975634812
468531079120400508579268104204300897006897002897020350031702005745983001982615743,468531279123479568579268134214356897356897412897124356631742985745983621982615743
105000000030000009700050023000047000408001370007000014523700086800920000004060200,145239867236178459789456123312547698458691372697382514523714986861923745974865231
702300081030008009000147206210000008057010060090700140020004000040070600006032004,762395481134268579589147236213456798457819362698723145321684957845971623976532814
000037894040080250700200106102400789400300612600000040213560978004901000075003461,521637894346189257789245136132456789457398612698712345213564978864971523975823461
507492136120507489069000250204350700358070604096810320601000042002001000040620071,587492136123567489469138257214356798358279614796814325631785942872941563945623871
000706092000009070000048005000460709450007010807300506040000060060903804900674300,518736492234159678679248135123465789456897213897312546342581967761923854985674321
580390064030000509679058003200506890006780000790120406020075940800932010065004372,582391764134267589679458123213546897456789231798123456321675948847932615965814372
730561908005009360009007025013056700006098213000120406321005004078904002964800500,732561948145289367689347125213456789456798213897123456321675894578914632964832571
806217543120056709457380126214538607365792418780164230532801900648025001000600852,896217543123456789457389126214538697365792418789164235532871964648925371971643852
009025310103400060000000000210050800365000040098000005001040900600000003080000021,879625314123478569456139278214356897365897142798214635531742986642981753987563421
006070030000459070089206045004005800060090000008024316001500924040000703070600500,456178239123459678789236145214365897367891452598724316631587924845912763972643581
904008365035140780070350120023005097050897210789210006061570948547980630092004571,914728365235146789678359124123465897456897213789213456361572948547981632892634571
605437000200100000009200034100048000450001000090302005340600002008000701900010356,615437928234189567789256134123548679456791283897362415341675892568923741972814356
020386507135200689078009200010065790547891320096703045300970062700610903062538471,429386517135247689678159234213465798547891326896723145351974862784612953962538471
500009806000200000009000000003047090058690037607300015020000004800900700000104002,532719846146238579789456123213547698458691237697382415321875964864923751975164382
769200180000608009058130207210000708070801024806407310001700906607000030940060071,769245183123678459458139267214356798375891624896427315531782946687914532942563871
490000102120058670560020300214530090359081000080200510001902705840675901905810006,498367152123458679567129348214536897359781264786294513631942785842675931975813426
040003005000000460080006120300000600007008200690312574000061008800000700970000300,146273895235189467789456123312547689457698231698312574523761948861934752974825316
430958206020006709680127345003465090006000003090003064351692070860500000900800000,437958216125346789689127345213465897546789123798213564351692478862574931974831652
201803069346170208700256104000065897405090312007312040502084073000900425904500001,251843769346179258789256134123465897465798312897312546512684973678931425934527681
003281064020050080508479123000034007006708205079000300431060070007903400950040001,793281564124356789568479123215634897346798215879125346431562978687913452952847631
006328900030170060089056123000547689050090072090003400040715890000032050975860200,516328947234179568789456123123547689458691372697283415342715896861932754975864231
015090036004106709609207045003060097050089300007000004000000900001028003070043001,715894236234156789689237145123465897456789312897312564342671958561928473978543621
048200715100007609007109004210305097009000400080924050430000968672890541005640302,948236715123457689567189234214365897359718426786924153431572968672893541895641372
600009350034056709589300106003005000450090000890700000010670048768010002002538601,671289354234156789589347126123465897457891263896723415315672948768914532942538671
701453060030169578000278034123546897056007310897312456370601045615924783940730620,781453269234169578569278134123546897456897312897312456372681945615924783948735621
069030085234100609070009000310006098407801326800370001020705940745900060080600510,169437285234158679578269134312546798457891326896372451621785943745913862983624517
108904360005167289670238145200000008006380712890002403531700020700541930960823571,128954367345167289679238145213475698456389712897612453531796824782541936964823571
369742015124308609578069034203475908456891320807236451001084792740913586080600043,369742815124358679578169234213475968456891327897236451631584792742913586985627143
249087065130246789678359004010465897457090236096703450521004978063918500980502600,249187365135246789678359124312465897457891236896723451521634978763918542984572613
200090010140030000780106200302000896006300020097012000001000963004000000900560000,263795418145238679789146235312457896456389127897612354521874963674923581938561742
000000000045080000000230140010050780050798002000100406520800004000000000064070820,237514698145689237689237145312456789456798312798123456523861974871942563964375821
060893150130206789089047236203065807456080312097012405325000948040920073978530000,762893154134256789589147236213465897456789312897312465325671948641928573978534621
001000040030000080679008130100000000400800300000000560000624070040030001960081003,581793246234156789679248135123465897456879312798312564315624978842937651967581423
054672000123409608070130205200300780046807150798015406430581067060923014981064503,854672391123459678679138245215346789346897152798215436432581967567923814981764523
601000000030789006700100000123407698456090310007061452010075084560900720904820501,641532879235789146789146235123457698456298317897361452312675984568914723974823561
008967000004000679079100308003070806056280137897613405301096782765032904002700563,538967241124358679679124358213475896456289137897613425341596782765832914982741563
050031469130000570679058120210046800405890230790123645001605084547982006086000752,852731469134269578679458123213546897465897231798123645321675984547982316986314752
953028000100367589608159204215634807347091625869275143400586902092713068706902301,953428716124367589678159234215634897347891625869275143431586972592713468786942351
090538070000060009078049000210000798507091060009000010300684900006023001900715020,492538176135267489678149235213456798547891362869372514321684957756923841984715623
006000010035007089089050030200460098507098126098002345051870000802539400070600050,426983517135247689789156234213465798547398126698712345351874962862539471974621853
960004851024308609500060200215006700000000105709200040401082967602001403897040002,963724851124358679578169234215436798346897125789215346431582967652971483897643512
630800091145200678000150200213460789006790023807300400321504007564973812908601345,632847591145239678789156234213465789456798123897312456321584967564973812978621345
070010082120358000089240035215439768346782591008100203002001800860573924957824006,573916482124358679689247135215439768346782591798165243432691857861573924957824316
148052736035060489679340125012070698400089317897000254501794860783526941904831072,148952736235167489679348125312475698456289317897613254521794863783526941964831572
268507403030200578579000126012406789007890300006100245001080934780034010943621800,268517493134269578579348126312456789457892361896173245621785934785934612943621857
007080965130200400080400023013040000000790030790310000050604807800000004000835010,427183965135269478689457123213546789546798231798312546351624897862971354974835612
160205304004068079500047106300056098408000060706023405021500900843901652970600800,167295384234168579589347126312456798458719263796823415621584937843971652975632841
610030000234000507780050030023508796056701083807060400301620000578000042000874300,615437829234189567789256134123548796456791283897362415341625978578913642962874351
005240738023578469408369000204005897056800014789124006531086900860910543902050681,695241738123578469478369125214635897356897214789124356531486972867912543942753681
001570000200069000070048105000000080456097012708000004012680007567901000900035021,841573296235169478679248135123456789456897312798312564312684957567921843984735621
900701000100406080008230106200005800065007402700024300530640078642070530007010000,956781243123456789478239156214365897365897412789124365531642978642978531897513624
600301987135700240789206130213005098000890002807123000040070620502914073078032401,624351987135789246789246135213465798456897312897123564341578629562914873978632451
804100752100040080000058004210405090056891070000600400001502000007010320900006001,834169752125347689679258134213475896456891273798623415341582967567914328982736541
654017930003480000709056120210004789046790215897100046430000602500900073972860451,654217938123489567789356124215634789346798215897125346438571692561942873972863451
731205406005160070609340125003006089007000060806720504014600950500914037900500640,731285496245169378689347125123456789457891263896723514314678952562914837978532641
004010009106009000089005006300007600465108007097603450021060903000932000040571800,254316789136789245789245136312457698465198327897623451521864973678932514943571862
208000301100000780670138005002400608006080020090612403001800000703920000064570832,248795361135246789679138245312457698456389127897612453521863974783924516964571832
070904518100358070509107234010475806057689123698203407731546082042091365065832741,376924518124358679589167234213475896457689123698213457731546982842791365965832741
000000000020508409409000306000300008357000004000401005702045000060002500900813620,576934812123568479489127356214356798357289164698471235732645981861792543945813627
004069032123057689609230100215340097040090006890570314431020908052903060908714503,584169732123457689679238145215346897347891256896572314431625978752983461968714523
200300100034260580578009236002050098057891362806000415621508974785010623043672851,269385147134267589578149236312456798457891362896723415621538974785914623943672851
006082403100060580400130267010050000365798120079210356081643000030971040907025031,796582413123467589458139267214356798365798124879214356581643972632971845947825631
915000032200000080670039000100500907000000028080062400341070290000913804007600500,915486732234157689678239145123548967456791328789362451341875296562913874897624513
502408036040029578089356024003547609408692317097013245234060890060030752970081460,512478936346129578789356124123547689458692317697813245234765891861934752975281463
000738105130256089000140236002400097006890000897310064601084070700000058005003400,269738145134256789578149236312465897456897312897312564621584973743921658985673421
037508129025309078089107345013456897540700206096283451301670984804930712070814000,437568129125349678689127345213456897548791236796283451351672984864935712972814563
096007000020000500008009040214300800000001460080000100730002900060000701040010080,496527318123468579578139246214356897357891462689274135731682954865943721942715683
650978140104350780789104300000030690340209510890061000400092805500000921902815063,653978142124356789789124356215437698346289517897561234431692875568743921972815463
073495800100068370689130205312506098456089003708312056520670980837954610960820537,273495861145268379689137245312546798456789123798312456521673984837954612964821537
204018936136240570780356124010065789465897203897003060521004890648071302973582641,254718936136249578789356124312465789465897213897123465521634897648971352973582641
094080000120070568508003000210346897340708050079000004431002005602017903087004216,794685321123479568568123479215346897346798152879251634431962785652817943987534216
107340590005109067089050104210405780400700026790820015530608940800900000000530070,127346598345189267689257134213465789458791326796823415531678942872914653964532871
052100987104009006080000130213000708400807010000300400300500040500001073078600020,652143987134789256789256134213465798465897312897312465321578649546921873978634521
042195000135208479680340120210056790400810263896703514321084950564071830978502641,742195386135268479689347125213456798457819263896723514321684957564971832978532641
000610394130200600680047105203065709400801200500720006301500960000902531070100842,752618394134259678689347125213465789467891253598723416321584967846972531975136842
096310070000000609070409123010006798050001030009000514023084001801970062060032840,296318475134257689578469123312546798457891236689723514723684951841975362965132847
103042095000109068679358104302405009050890003000003406500934087837526901060081032,183642795245179368679358124312465879456897213798213456521934687837526941964781532
001004000245100078080050104000000009400000007000603000000040002500912863000030500,731284956245169378689357124123475689456891237897623415318546792574912863962738541
301600020006030408700240106023456700065000213007300060000064307004900052900503041,341687925256139478789245136123456789465798213897312564512864397634971852978523641
600030405123408679050600120204360098365000210897214056030006902782903560946521030,679132485123458679458679123214365798365897214897214356531786942782943561946521837
000670040034159600600000135000005890406097300008000056300026080001984700002001560,815673249234159678679248135123465897456897312798312456347526981561984723982731564
357400100100368009089050200213046798468791020790203001030800040842075613070630852,357429186124368579689157234213546798468791325795283461536812947842975613971634852
370890200004307500089024307000000098050200106098710025030048902005972603000001804,376895241124367589589124367213456798457289136698713425731648952845972613962531874
000000630120068479407209158004006897006000204798100360002740901005913026971682500,589471632123568479467239158214356897356897214798124365632745981845913726971682543
063410258100308009578269100215030897347800020689570340431726985756983412892140060,963417258124358679578269134215634897347891526689572341431726985756983412892145763
604983507135000689709106200210405798456790003897312006341579802060834071078620340,624983517135247689789156234213465798456798123897312456341579862562834971978621345
074000000100000780089007004213465800006780000700103000500072048062004075940030620,374891562125346789689257134213465897456789213798123456531672948862914375947538621
705040816023560470468109200214056008300800124800012563531624987047981350982730041,795243816123568479468179235214356798356897124879412563531624987647981352982735641
807604953130209678509370100213405709450890230798123465041000096670030842900506017,827614953134259678569378124213465789456897231798123465341782596675931842982546317
420165809156009004789034106210006098005097412807410065031628040602970083978543621,423165879156789234789234156214356798365897412897412365531628947642971583978543621
074830510100049678600157004312065897000098023098312456523670901041923760967501302,274836519135249678689157234312465897456798123798312456523674981841923765967581342
402037008036089457789140236210406080500300102090710340320071690801924003070063001,452637918136289457789145236213456789547398162698712345325871694861924573974563821
050009040020056780480200106004065807360000000700004060031640908840900000072080030,657819243123456789489237156214365897365798412798124365531642978846973521972581634
010006000006100070709040026100407600000000201000013407000700000005002014074080300,512876943346129578789345126123457689457698231698213457231764895865932714974581362
006020050234106000000040006000000800000001302690000504001680005040002030960014078,186729453234156789579348126312465897457891362698237514721683945845972631963514278
040002839120400567789050100014037008307090201090100005430075906002000753000000402,546712839123489567789356124214537698357698241698124375431275986862941753975863412
190200736004167589608359124312400690400891273789623005501904860843716952900580341,195248736234167589678359124312475698456891273789623415521934867843716952967582341
079001402124007589508249130200475698406908370897100005631002954740593806985014723,379851462124367589568249137213475698456928371897136245631782954742593816985614723
086001904020069008059070020204600780365897041897040360531004600600013450942700813,786521934123469578459378126214635789365897241897142365531284697678913452942756813
000040017124009508089000000005437600006090105097500340000700090500914720900603450,653842917124379568789156234215437689346298175897561342431725896568914723972683451
014956380235148670689237040023000798456089200897312456000591800501873904078004031,714956382235148679689237145123465798456789213897312456342591867561873924978624531
300156978100009204709034056210405709060097300007012460520040897034000501070520640,342156978156789234789234156213465789465897312897312465521643897634978521978521643
704002083235008070680357120020060798406089001090213050302001065508024010970536802,714692583235148679689357124123465798456789231897213456342871965568924317971536842
000520078003478509578160230214350807307891020680200315060735002702904651895612743,946523178123478569578169234214356897357891426689247315461735982732984651895612743
005009380200078059789340020010400798400090263690237004503004071860712935971580602,145629387236178459789345126312456798457891263698237514523964871864712935971583642
072800000004207009509134260210006798406080120700002406001000075005971602060500010,672895341134267589589134267213456798456789123798312456321648975845971632967523814
870534210100079458450120000204357800300001720790000130037402981040980072082700043,876534219123679458459128367214357896365891724798246135537462981641983572982715643
576080291120569478000120006214605709057208064698471523730856902845902630960743815,576384291123569478489127356214635789357298164698471523731856942845912637962743815
035810402104357600008240135213465798450098003780123506300500907560901824802604000,935816472124357689678249135213465798456798213789123546341582967567931824892674351
500218003100469578689300104210604000347801056806572301431726805758940612962085407,574218963123469578689357124215634789347891256896572341431726895758943612962185437
400006978006080034080204156010405700000890002000007415301040097804973020975002043,432156978156789234789234156213465789547891362698327415321548697864973521975612843
907201465123056789456780123000065090300897214798104356530602970640078030809503642,987231465123456789456789123214365897365897214798124356531642978642978531879513642
048501000000009000609040000000000090056097200097000050500700002782005630900080570,348521769125679348679348125213456897456897213897132456531764982782915634964283571
706149853034058079089367124213470968458600037690823415341082000802006041965014382,726149853134258679589367124213475968458691237697823415341582796872936541965714382
100687409040029000700000100203050097065708000890213000008001704000074902900860000,152687439346129578789345126213456897465798213897213645528931764631574982974862351
370000245120350609568000037210405098450891326890003401030082974740906800900174060,379618245124357689568249137213465798457891326896723451631582974745936812982174563
051480237230150600709036005020540706005001028007300051310075900540010872978024010,651489237234157689789236145123548796465791328897362451312875964546913872978624513
004130005105000069080450123213047098000001030090000510341700906560083700000614000,624139875135278469789456123213547698456891237897362514341725986562983741978614352
600000059235089060000006100123047090450200370090300005002670900000000730900823010,641732859235189467789456123123547698456298371897361245312675984568914732974823516
639001528124350009500069034213046097056897203800123456001702965000900082902635741,639471528124358679578269134213546897456897213897123456341782965765914382982635741
000801507006207489709006000000008700460070200000100340500603004003014800940720000,234891567156237489789456123312548796465379218897162345521683974673914852948725631
053160927124370560679208104000436709006807215098502346030700692562941070000020450,853164927124379568679258134215436789346897215798512346431785692562941873987623451
015036708234078069670450020020507896456090207789302400340680072067020381090713000,915236748234178569678459123123547896456891237789362415341685972567924381892713654
008523001003070000009000030000300800056800040000000350430080020760900080985702613,648523791123479568579168234214356879356897142897214356431685927762931485985742613
695203187103500469478160205214056098357891024809400051501684972042905810086712043,695243187123578469478169235214356798357891624869427351531684972742935816986712543
061000405004156009070000020000400090050007003000200064300670900045008301807531042,961782435234156789578349126123465897456897213789213564312674958645928371897531642
005120090020009000089000104210465009000897013097013460000000000002900000070600000,635124897124789356789356124213465789456897213897213465361542978542978631978631542
000007580134258009008469123312046098400891230089300405723004001840005300000703842,296137584134258679578469123312546798457891236689372415723684951841925367965713842
800752000205169308009048125023075096450801237008200050302080904504010700007004003,831752649245169378679348125123475896456891237798236451312587964564913782987624513
037010080104358679089247035213465798458091263796023000301006020060074051900102846,537619482124358679689247135213465798458791263796823514341586927862974351975132846
000975002030140609709030100123407090456009007007012003340501760568700001001863524,614975382235148679789236145123457896456389217897612453342591768568724931971863524
279000006100068579560409120010540798400807030097310645600034057003000912905020304,279153486134268579568479123312546798456897231897312645621934857743685912985721364
608003194130260078509108036210406700000007002807312400041600900060934801080701043,628573194134269578579148236213456789456897312897312465341685927762934851985721643
069001000100200500008000023012000008000890230007120400020000005000080012085002000,269351874134278569578469123312546798456897231897123456621734985743985612985612347
850700120120008670600000408005040896340280510708560000031070005002900701067810040,854796123123458679679123458215347896346289517798561234431672985582934761967815342
800609200103400600679120040200006008300000026968005000000000970000010060081900002,854639217123457689679128345215346798347891526968275134436582971592714863781963452
790240000000056009060000034010437006000891520070560000430600070650983412002700360,793248651124356789568179234215437896346891527879562143431625978657983412982714365
651409207204000609780200005023040790460091328890302400302800964000010870978004503,651489237234157689789236145123548796465791328897362451312875964546913872978624513
531209746206037089089050020120048607457600238690302410310865970075910360960703850,531289746246137589789456123123548697457691238698372415312865974875914362964723851
690124705100578369070369024210400807300090051789015436430652978057940600960700540,693124785124578369578369124215436897346897251789215436431652978857943612962781543
100027000205100000789050104312060780450708001000210005000634897070900500900500000,164827953235149678789356124312465789456798231897213465521634897673981542948572316
001329476200007580679058123003046790460090200508073604310000950045030801086700342,851329476234167589679458123123546798467891235598273614312684957745932861986715342
390070201100000080570009306010005890407298063600713425000600008000031574001087600,396874251124356789578129346213465897457298163689713425735642918862931574941587632
005400020023578009008209100000307000356800074009024010530000680040700000090100700,975416328123578469468239157214357896356891274789624513537942681641785932892163745
000723800230180467789050000100007098540090070807060245010005900000904730004000500,461723859235189467789456123123547698546298371897361245312675984658914732974832516
849002017123060009500009230210030798350098002708214356430000965000940803005623070,849352617123467589567189234214536798356798142798214356432871965671945823985623471
600190048104308500009000130210436000340089612806700300402001000008023000001804020,673195248124368579589247136215436897347589612896712354432671985758923461961854723
000140072100008069478269035014006708300807014000000056630024507705681920080005600,569143872123578469478269135214356798356897214897412356631924587745681923982735641
120354708345000100000106045203000879007891000698000001031640000802903014970000000,126354798345789126789126345213465879457891263698237451531642987862973514974518632
000002905100459078069308124204036780306090000000214356031000802742901500980623417,478162935123459678569378124214536789356897241897214356631745892742981563985623417
030009150005040700679008230010405090057891300060703400006500070502900641701684020,834279156125346789679158234213465897457891362968723415346512978582937641791684523
504060800020300409089245106210056098450089060608020510341090682875032901962810370,534961827126378459789245136213456798457189263698723514341597682875632941962814375
908070010030006700060000004000540600406300000089600005341000900070030851895701060,928473516134256789567189234213547698456398127789612345341865972672934851895721463
200060000105008009678009100010500798400890030897000005020930876703602900964005310,249361587135278469678459123312546798456897231897123645521934876783612954964785312
297083050034056789508479103302547008456308010789612340620835074073020061940761802,297183456134256789568479123312547698456398217789612345621835974873924561945761832
083105007100067509060409123205634098306798210798051306430876952052010870809000601,983125467124367589567489123215634798346798215798251346431876952652913874879542631
300905847105008009080340000003050098400080203098023574501704080864090001900831050,326915847145278369789346125213457698457689213698123574531764982864592731972831456
000007059345120078670358124123465897050890036890070415502784960004910002908032001,281647359345129678679358124123465897457891236896273415512784963734916582968532741
581200706004067000679350004020475008450800000090023015000584960000916000965002840,581249736234167589679358124123475698456891273798623415312584967847916352965732841
806024079100579468479168205214035800300000524598207316630082900700950600980416750,856324179123579468479168235214635897367891524598247316635782941741953682982416753
000000017123470509008100030214306708307000020006000000000600900005910000900007001,649235817123478569578169234214356798357891426896724153431682975785913642962547381
001453080045680020680000340103500000006000010000000564510360000800902001007800000,271453986345689127689127345123546798456798213798231564512364879834972651967815432
734108560105046080000000134013465000007009320896723015001600950008904071972081643,734198562125346789689257134213465897457819326896723415341672958568934271972581643
003010000126300459080200006200506700357801004698427310435002001071063500902154073,543619287126378459789245136214536798357891624698427315435782961871963542962154873
941637005035000009670059104123465798050890326869072050012584960594700803086913542,941637285235148679678259134123465798457891326869372451312584967594726813786913542
000038000130040070080000034000000009006097103090312050301080507008000042074023800,462738915135249678789156234213465789546897123897312456321684597658971342974523861
201490853345028679080357120123509700456700092798260415500630087030012546964875231,271496853345128679689357124123549768456781392798263415512634987837912546964875231
309728645045130780608459120123547806050891207897063400531680970780015062960304508,319728645245136789678459123123547896456891237897263451531682974784915362962374518
000600709236179000789040120123450897507891003098200500350004082804912300000583001,415628739236179458789345126123456897547891263698237514351764982864912375972583641
